非此即彼	以偏概全	心理过滤	否定正面思考	读心术	先知错误	放大	情绪化推理	应该式	乱贴标签	罪责归己	罪责归他	内容
0	0	0	0	0	0	0	0	0	1	0	0	这个世界还是很美好的,只是我跟糟糕
0	0	0	0	0	0	0	0	0	1	0	0	受不了了哈;;被骗了上万;;花呗没钱 工作被辞了;;无路可走;;;我还想去复诊;;;;拖工资;;;在公安局还要走流程等待的时间好烦啊;;;可是我微信只有二十了;;;我都没钱吃饭了都不好意思求别人帮忙;;;我太废了混成这样
0	0	1	0	0	0	0	0	0	0	0	0	大哭一场，可是有什么用呢，哭完我还是得面对这个该死的世界，我如果能悄无声息的死了该多好
0	0	0	0	0	0	0	0	0	0	1	0	明天去见见爷爷和爸爸。说真的，我没脸见他们。我把一切都弄得乱糟糟的。没照顾好奶奶和妈妈，也没照顾好自己。把自己弄成这幅鬼样子，到底都是让所有人失望的。没脸见他们，那只会让我更加良心不安。我为什么成了这个样子?
0	0	0	0	0	0	0	0	0	0	1	0	崩溃来的挺突然的,就仿佛一下子觉得没意思了。孩子生病了,我的原因。我觉得不是他生病了,是我自己病了,才导致他这样。心里特别难过。笑是别人的,装的有点累。但也不想跟朋友说。对不起。在这里树洞下吧。都是自己的错。
0	0	0	0	0	0	0	0	0	1	0	0	我不想讨厌你,你真的很坏,
0	0	0	0	0	1	0	0	0	0	0	0	我以前还挺希望有人爱我的 我觉得被爱就等于被救。现在不那么想了;;无药可救 通过活着慢性自杀罢了。
0	0	0	0	0	0	0	0	0	1	0	0	就算我真的有病我也不会让任何人知道我有病不然我真有病了，这就是传说中的奥秘所在
0	0	0	0	0	0	0	0	0	1	0	0	为什么心情不好就会感觉呼吸不过来, 觉得不想活着了,觉得自己太糟糕了,觉得自己根本不活在这个世界上
0	0	0	0	0	0	0	0	0	1	0	0	原来这么没用
0	0	0	0	0	1	0	0	0	0	0	0	昨天终于去了心理咨询。其实是一件一直没有勇气去做的事情，去了之后才确认了其实我真的真的一只脚已经离开地面了。我会虽然会继续活着，但我却确定我无法获得快乐。
0	0	1	0	0	0	0	0	0	0	0	0	临去上班的时候，我请了个病假，可是我并没有发烧，只是单纯地不想见到任何人，不想强装笑容，不想活着
0	0	1	0	0	0	0	0	0	0	0	0	我怕哪天我就真的这样不见了……变得越来越反感自己了 光是活下去已经用尽全部的力气了
0	0	0	0	0	0	0	0	0	1	0	0	饭饭,给我来个意外或者癌症吧,我想解脱了,我想走了,但我没有勇气,我真没用啊
0	0	0	0	0	0	0	0	0	1	0	0	自卑又自负,只愿不给身边人带来伤害就好了,要晚安啊世界
0	0	0	0	0	1	0	0	0	0	0	0	如果我死了,而我这些黑历史都会被抖出来,我相信没人会同情我,反而觉得太可恨!
0	0	0	0	0	0	0	0	0	1	0	0	为什么他们认为我是天真烂漫的人 不会有烦恼的人的 你们看不出我的面具嘛 真的好累 每天都你们开心 你们从来都不在意我是不是真的开心 可能在你们眼里我只是用自己的滑稽来让你们开心的机器罢了
0	0	0	0	0	0	0	0	0	1	0	0	觉得自卑又没用
0	0	0	0	0	1	0	0	1	0	0	0	像我这样的理想主义者根本就不适合活在这个世界上吧
0	0	0	0	0	0	0	0	0	1	0	0	我好没用,我只会哭
0	0	0	0	0	1	0	0	0	0	0	0	饭饭,我快撑不下去了。上次来你这儿信心满满地说对生活有希盼了,现在看来真的可笑,我这辈子都摆脱不了原生家庭,也是啊生活在黑暗的人企图在阳光下存活本身就可笑
0	0	1	0	0	0	0	0	0	0	0	0	最近我是怎么了 内心老是莫名焦虑 烦躁 沉不下心 我究竟在焦虑什么啊 这样子好难受啊 这样的一天天过的好痛苦啊
0	0	0	0	0	1	0	0	0	0	0	0	我就是注定不被值得,不被喜欢的,所有人都会走的不是吗
0	0	0	0	0	0	1	0	0	0	0	0	我好像做错了很多事,给身边的人带来了很多伤害,果然我还是不值得被爱
0	0	0	0	0	1	0	0	0	0	0	0	活着就会让事情变的更糟糕
0	0	0	0	0	1	0	0	0	0	0	0	我知道失败概率很大,我知道我大概率会失败
0	0	0	0	0	0	1	0	0	0	1	0	从小到大,我没什么让他们值得炫耀的地方,还给他们添了很多麻烦。我不是一个好女儿。生了病,辞了工作,连自己得感情都处理的一踏糊涂。我真的找不到活下去的理由。。。
0	0	0	0	0	0	0	0	0	1	0	0	我活得这么的失败 我的人生还有什么意思啊 真是想不明白
0	0	0	0	0	1	0	0	0	0	0	0	朋友们都觉得我会好 只有我自己知道 我只会走向死亡 我好不了 可我不敢说 我不想让她们难受 我想让她们快乐 哪怕我要说谎也好 我一定是做了什么坏事才会被这么惩罚吧
0	0	0	0	0	0	0	0	0	1	0	0	活着好累，每个人都好虚伪
0	0	0	0	0	1	0	0	0	1	0	0	我看不到前路,却无路可退,我哭得像一条狗,明明是最好的年纪,却这么百无一用,不被人爱,未来的每一天都会比今天更差,我走不下去了
0	0	0	0	0	0	0	0	0	1	0	0	我明明那么喜欢她 可是我为什么这么没用 就连自杀的勇气都没有
0	0	0	0	0	0	0	0	0	1	0	0	对不起对不起对不起真的很对不起 我是个糟糕的人
0	0	0	0	0	0	0	0	0	1	0	0	害,还总是劝别人,自己最无能
0	0	1	0	0	0	0	0	0	0	0	0	抑郁很长时间了，想死很多次了，直到有一天当我把刀片放到手腕上但是没有勇气划下去的时候才发现，我不贪生，一点都不，但是我怕死，很怕，后来就没有再想死了，但是却常常觉得很累，很累，有时候觉得连呼吸都会痛，睁眼都觉得光线刺眼，眼泪顺着眼角就那样溢出，擦都擦不完。真的很累，很累。
0	0	0	0	0	0	0	0	0	1	0	0	做人也太差劲了 想死也只想死的轻轻松松
0	1	1	0	0	1	0	0	0	0	0	0	每一分每一秒都是痛苦的
0	0	0	0	0	0	0	0	0	1	0	0	不好意思,又来打扰了 我或许就是一个斤斤计较的小人啊 我计算一分一厘付出的感情,却得不到相等的回报 闺蜜什么的,真可笑 我是随时能被抛下的人啊 猜到结果啦 或许哪一天,也就散了 我害怕受伤,所以以后也不要付出太多了
0	0	0	0	0	0	0	0	0	1	0	0	我丧还孤独还很烦躁
0	1	0	0	0	1	0	0	0	0	0	0	永远都是不被珍惜的人
0	0	0	0	0	0	0	0	0	1	0	0	谢谢您,可是我没有朋友可以逛街,没有同学讨论八卦,也不看电视,也不追星,动物也没办法养。我就是一个枯燥的人。
0	0	0	0	0	0	0	0	0	1	0	0	走不了的原因,第一是不想让家人伤心和做一些不必要的麻烦事,第二是我真的很怕疼,我真是一个不够干脆又懦弱的人,那就看看能待到啥时候才是个极限吧。
0	0	0	0	0	0	0	0	0	1	0	0	我很自私也很极端,没有人能给我安全感,包括我自己
0	0	0	0	0	0	0	0	1	0	0	0	我就不应该活在这个世上
0	0	0	0	0	0	0	0	0	1	0	0	我以前多有干劲啊,现在真废
0	0	0	0	0	0	1	0	0	1	0	0	为什么我这么没出息;;干啥啥不行;;考啥啥不过;;别人稍稍努力就能干成的事,我累死都不行,,,,所以我活在这个世界的意义是什么
0	0	0	0	0	0	0	0	0	1	0	0	真nm烦,我怎么这么菜
0	0	0	0	0	0	0	0	0	1	0	0	你就是个混蛋
1	0	1	0	0	0	0	0	0	0	0	0	我也是这样 总说好人有好报 可现实里好人却不长命 我从没有做过伤天害理的事情 但所有糟糕不好的全发生在我身上 真的好想一觉睡下去永远醒不来
0	0	0	0	0	0	0	0	0	1	0	0	我真是个没用的人
0	0	0	0	0	1	0	0	0	0	0	0	说什么会有我的幸运到来 其实都是安慰 我确实是没有幸运的
0	0	0	0	0	0	0	0	0	1	0	0	真成不了什么气候 没有出息
0	0	0	0	1	0	0	0	0	0	0	0	男朋友又再一次一个星期多没见我了;;;不主动或许真的没那么喜欢我吧;;虽然微信上聊天很好;;;不过说话不用成本呢
0	0	0	0	0	0	0	0	0	1	0	0	我就是个包袱
0	0	0	0	0	1	0	0	0	0	0	0	再坚持一下 坚持让自己开心 坚持27天后的考试 可 明明知道自己做不到 什么都做不好
1	0	0	0	0	0	0	0	0	1	0	0	我…坏掉了 应该被扔掉
0	0	1	0	0	0	0	0	0	0	0	0	我真的没想到语言的伤害有那么大,让我至今都会有阴影,是不是真的再也过不去了
0	0	0	0	0	1	1	0	0	0	0	0	地理信息科学,都大三了,觉得自己什么都学不好,什么都不懂,还想往上考研,可是我觉得自己毕业都成问题
0	0	0	0	0	0	1	0	0	1	0	0	我干什么都很失败。我越来越自卑了。
0	0	0	0	0	0	0	0	0	1	1	0	他说那就结束吧。我不想。为什么都离开我了。我好差劲。我真的又他妈的想死了。。。。。我真的好难受啊。现在喘不上来气。
0	0	0	0	0	0	0	0	0	1	0	0	我爸和我妈两个人都是疯子,都不是什么好人。
0	0	0	0	0	0	0	0	0	1	0	0	我情绪崩了我实在好难受啊 我怎么那么一点点事都可以压垮我啊我好差劲啊
0	0	1	0	0	0	1	0	1	0	0	0	饭饭，割了之后会不会好点？我这么丑是不是应该死了？
0	0	0	0	0	0	0	0	0	1	0	0	不要放弃我这个小垃圾
0	0	0	0	0	0	0	0	0	1	0	0	饭饭我又当了小丑 又搞砸了事情
0	1	0	0	0	0	0	0	0	0	0	0	从不被理解，也不需要被理解
0	0	0	0	0	0	0	0	0	1	0	0	我知道我很丧,知道我很没用,动不动就哭,可我无力改变
0	0	1	0	0	0	0	0	0	0	0	0	作为一个大一新生即便在尽力过高三那段苦读，可我还是没有来到理想的学校和专业，在高中就有过自残倾向的我，有时候会莫名其妙的哭起来在大一入学的心理测试中，我被测试为有自杀倾向的人，班主任还找我谈过话我有时候觉得自己很可悲，因为我很自卑，饭饭可是我也想热爱这个世界啊，我也想开心的活着啊
0	1	0	0	1	0	0	0	0	0	0	0	我真是令大家都讨厌的人啊
0	0	0	0	0	0	0	0	0	1	0	0	我怎么这么无能啊
0	0	0	0	0	0	0	0	0	1	0	0	别人眼里的怪物, 我是。(我自己这样觉得来着)
0	1	0	0	0	1	0	0	0	0	0	0	好啦我以后就要跟以前一样啦,我再也不会相信任何人可以让我依靠啦。这两个月是我太贪心啦,我应该记住自己不会有朋友的啊,我配不上朋友这么高贵的词汇
0	0	1	0	0	0	0	0	0	1	1	0	为什么我老是不开心，对不起你们要和这么神经质的我相处，对不起你们过去认识的那个我已经不在了
0	0	0	0	0	0	1	0	0	0	0	0	没上过大学很自卑 被别人问起 你这个年龄不是在上大学吗 这句话让我难过了
0	0	0	0	0	0	0	0	0	1	0	0	我是不是是不是真的很差劲啊
0	1	0	0	0	0	0	0	0	0	0	0	最近情绪很不好，已经连续好几晚凌晨一两点才能睡着，一点点声音都难以入睡。 不知道是不是心理疾病，总是情绪失控，动不动就哭。 工作让我很挫败，什么都不会，做也做不好。和爸妈的关系也很差劲，不知道自己存在的价值的是什么。
0	0	0	0	0	0	0	0	0	1	0	0	饭 为什么会有那么多学人精
0	0	0	0	0	0	0	0	0	1	0	0	我知道你是爱我的,而我依然对未来不自信,这大概是爱你的人和你爱的人你有很多,而爱我的人和我爱的人只有你一个的原因吧。我真是个可悲的人
0	0	0	0	0	1	0	0	0	0	0	0	最近感受到没钱的恐慌 我觉得以后的生活不会变好了 
0	0	0	0	0	0	0	0	0	1	0	0	我爱爸爸妈妈 爱GD BOBBY和世勋 喜欢学校里高高瘦瘦打篮球的男孩和以前一起笑的同学 可我恨这样自卑优柔寡断毫无上进心的自己 明明很想要一句感动要流泪的鼓励 却要装作不在乎的样子 爸爸妈妈骂人时说的话很难听 但我躲在被窝里小声抽噎的声音更难听 我不想再给别人带来负担了
1	0	0	0	0	0	1	0	0	0	0	0	一件小事做不好就特别烦,害怕自己失控
1	0	0	0	0	0	0	0	0	0	0	0	不喜欢大学的一切 我简直小心眼到极点 忍受不了任何的不如意
0	0	1	0	0	0	0	0	0	0	0	0	我也是呢,失去他我人生都失去了光明了,他就好像光一样,带给我希望,可是好好的为什么就消失了呢,好像一死了之啊
0	0	0	0	0	1	0	0	0	0	0	0	不明白 觉得自己渺小又没救
0	0	0	0	0	1	0	0	0	0	0	0	不会好的 永远都不会好的
0	0	0	0	0	0	0	0	0	0	0	1	人生最大的失败就是教育的失败 我今天的失败很大一部分因素就是父母对我教育的失败
0	0	0	0	0	0	0	0	0	1	0	0	出轨他干了,把我的学费干完了,他自己信誉也被他自己干完了。人真的可以这么恶心。
1	0	0	0	0	0	0	0	0	1	0	0	刻进了骨子里的自卑,不是变优秀就能磨灭的,我拼了命地努力,终究还是不行。我太差劲了,我不该存在于这个世界的念头一直都在,藏在我的每一个笑容里,我真的很累了。
0	0	1	0	0	0	0	0	0	0	0	0	真的没有想到会到这种地步，饭饭，为什么活着这么累这么难。为什么要来到这个世界上，活着的意义是什么。
0	0	0	0	0	0	0	0	0	1	0	0	我就是特么的这么令人恶心
1	0	0	0	0	0	0	0	0	0	0	0	崩溃了,他们为什么成绩那么好,做什么都可以,做什么都厉害,考高分看起来那么容易,我怎么就这个样子,总会有小错误,小错误又是这里又是那里,自信地写完试卷结果一下子掉到谷底,我是不是不适合不适合,我也想考好。a他们是天才对吧,就是天才绞尽脑汁都想不出来的题目,他们怎么都说很简单为什么
0	0	0	0	0	0	1	0	0	0	0	0	我就不一样了,我有个妹妹,她很可爱很优秀很善良,我可能是我家里最多余的那一个,尽管我是哥哥
0	0	0	0	0	0	0	0	0	0	1	0	理所当然的认为自己没问题，可是处处是问题，既然都认为没责任，所以啊，最后是我的问题
0	0	1	0	0	0	0	0	0	0	0	0	身后是无底深渊 整个世界只剩下了黑色
0	0	1	0	0	0	0	0	0	0	0	0	我该对谁说我生病了，是心里有病的那种，不想见熟人，不想回消息，不想回电话，我不想这样的。我已经很努力在装作自己很乐观积极向上了，真的有很努力了，可是我还是会忍不住动那个念头，好难继续装作乐观积极，感觉自己快疯了
0	0	1	0	0	0	1	0	0	0	0	0	每分每秒都在煎熬，胸口很酸，眼泪止不住，可我不想它掉下来。
0	0	1	1	0	0	0	0	0	0	0	0	我没自信到我总是把坏的东西当真,变得只能接收到别人说我不好的话,并且深深的觉得自己就是那么差,还会把好话当成一种一种客套,无论是真的好的话还是假的话。
0	0	0	0	0	1	0	0	0	0	0	0	我没有未来的
0	0	0	0	0	1	0	0	0	1	0	0	我没有未来，好像一个乞丐
0	0	0	0	0	0	0	0	0	1	0	0	我已经感觉不到自己了，大脑混乱，真的很无奈没有一点点调节能力了，不是别人说就能理解的，说不出来的感觉，不知道自己能坚持到什么时候，苟且偷生的活着，没有一点目标了，真的感觉自己只剩一个躯壳了，连自己的家人都感觉很陌生……
0	0	1	0	0	0	1	0	0	0	0	0	我又开始了，这种间歇性的抑郁，快把我折磨死了，今天在图书馆看书，闭馆时发现找不到书的原位，我焦虑的跑遍了都找不着，你说，怎么就找不着了呢[悲伤][悲伤]在去地铁站的路上就开始哭了，我活着好像没什么用啊……
0	0	1	0	0	0	0	0	0	0	0	0	想起以前2014年做的激光手術手術想起自己從珠海衛校的第一天開學休學勸退到後來的打廠工服務員幼兒園考5次車牌到從走飯評論認識他和他聊天到最後不歡而散幾千個日子裡幾乎每天1都哭泣流眼淚。什麼時候能死呢眼睛都快看不見了
0	0	0	0	0	0	0	0	0	1	0	0	我一定是疯了
0	0	0	0	0	1	0	0	0	0	0	0	我是真的完了,所有鼓励我的话都无法在我身上实现,很绝望
0	0	0	0	0	0	0	0	0	1	0	0	你知道在我眼里你们有多可怕吗,像杀人不眨眼的刽子手,拿着匕首在我身上割肉,一刀又一刀,刀刀不致命,刀刀生不如死。
0	0	0	0	0	0	0	0	0	1	0	0	恶心,以前从来不想用“恶心”这种词来形容任何人、事、物,因为觉得这个词太重了。自从认识他,感觉一切都好恶心,即使有些真的没必要用这种词。恶心透了。
0	0	0	0	0	0	0	0	0	1	0	0	饭,今天和我爸妈打完电话后,我觉得我真的好不争气啊,我从小到大都没有让他们放心过,我一直各种状况,各种害怕,而他们一直安慰我,鼓励我,我真惭愧配不上我爸爸妈妈的好
0	0	0	0	0	0	0	0	0	0	1	0	讨厌这样的自己，又改变不了这样的自己。。是因为寂寞吗？
0	0	0	0	0	0	0	0	0	1	0	0	真恶心!连自己都这么恶心!
0	0	0	0	0	0	0	0	0	1	0	0	颓,废,丧,烂,我就像一条臭水沟,路过的人纷纷捂鼻加快脚步
0	0	1	0	0	0	1	0	0	0	0	0	几年前我觉得自己挺好的 真的是越来越不行了 一切都在下坡路 什么时候是尽头啊 我好像掉进无底洞
0	0	0	0	0	0	0	0	0	1	0	0	我又来了 为什么世界上不善良的人那么多 可以恶意到这种程度 好累啊 悲观太久 都快忘了是我负能量还是世界负能量 想离开这个恶心的世界.
0	0	0	0	0	0	0	0	0	1	0	0	活的像个行尸走肉一样
0	0	0	0	0	0	0	0	0	1	0	0	艹为什么世界上恶心人那么多
0	0	0	0	0	0	0	0	0	1	0	0	根本就没人站在我一边 二选一我一直都是被丢掉的 我也太糟糕了
0	0	0	0	0	0	0	0	0	1	0	0	但我清醒也没用 因为我实在太差了
0	0	0	0	0	0	0	0	0	1	0	0	好难受,压力面试突然发现自己一无是处,好高骛远。撑着结束了,我发现自己很难受。最近压力太大了。对不起
0	0	0	0	0	1	0	0	0	0	0	0	生活不会好起来的
